id,15566-15567,15566-15568,15566-15569,15566-15570,15566-15571,15566-15572,15566-15573,15566-15574,15566-15575,15566-15576,15566-15577,15578-15579,15578-15580,15578-15581,15578-15582,15578-15583,15578-15584,15578-15585,15578-15586,15578-dibs_s1_0623_seepeoplethatincludeaspectsidentityfaculty,15578-dibs_s1_0623_seepeoplethatincludeaspectsidentitystaff
a9f0464b-3f5d-11ee-bd49-0277fb2b250b,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
61da73ef-3e6d-11ee-bd49-0277fb2b250b,1,1,3,3,2,1,1,5,1,5,5,5,4,5,4,5,4,5,5,5,5
7529dc68-3f60-11ee-bd49-0277fb2b250b,3,3,5,4,3,2,2,5,5,3,3,3,4,5,4,3,4,4,3,3,3
0beed3fd-3f66-11ee-bd49-0277fb2b250b,5,3,5,3,4,2,2,5,3,4,3,4,4,4,4,4,3,4,4,5,5
715b459d-3f67-11ee-bd49-0277fb2b250b,4,4,3,3,4,4,3,5,3,4,4,4,4,4,4,4,4,4,4,4,4
71658541-3f67-11ee-bd49-0277fb2b250b,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
7161c377-3f67-11ee-bd49-0277fb2b250b,5,5,5,5,5,5,1,5,3,4,3,5,5,5,5,5,4,4,4,4,4
60e380df-3ca0-11ee-bd49-0277fb2b250b,4,4,4,5,4,2,2,5,5,5,4,4,4,4,5,5,5,5,4,4,4
71825be8-3f67-11ee-bd49-0277fb2b250b,2,4,4,4,4,2,2,5,4,5,2,4,4,4,3,5,4,3,4,4,3
a61c58a3-38e0-11ee-bd49-0277fb2b250b,3,3,3,3,5,4,3,5,3,5,4,5,5,5,5,5,5,5,5,5,5
0be19c46-3f66-11ee-bd49-0277fb2b250b,4,4,3,4,5,4,3,5,4,5,4,5,5,5,5,5,5,5,4,5,4
d6f105b0-3f68-11ee-bd49-0277fb2b250b,4,4,4,4,5,2,2,5,3,4,4,4,5,5,4,5,5,5,5,5,5
3c944bec-3f6a-11ee-bd49-0277fb2b250b,4,3,4,4,5,4,3,5,5,5,3,5,4,4,4,4,4,4,5,5,5
3d04ff1e-3f6a-11ee-bd49-0277fb2b250b,4,4,4,3,5,3,3,5,4,5,3,3,5,5,5,5,5,5,5,5,5
483eb02a-39e7-11ee-bd49-0277fb2b250b,3,4,3,3,5,2,2,5,3,4,3,4,4,4,4,4,4,4,4,4,4
07e0076d-3f6d-11ee-bd49-0277fb2b250b,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3
702cee8c-3942-11ee-bd49-0277fb2b250b,2,4,4,4,5,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4
07df34d3-3f6d-11ee-bd49-0277fb2b250b,4,5,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,5,5
07df76cc-3f6d-11ee-bd49-0277fb2b250b,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
07d105c2-3f6d-11ee-bd49-0277fb2b250b,2,4,4,4,4,3,4,5,4,5,3,4,5,4,4,4,4,4,3,4,4
07cf1f21-3f6d-11ee-bd49-0277fb2b250b,5,5,5,4,5,4,4,5,5,5,4,5,5,5,3,5,5,5,4,4,4
07dedee8-3f6d-11ee-bd49-0277fb2b250b,3,3,4,4,4,4,4,5,4,4,5,5,5,5,5,5,5,5,5,5,5
6d6fdee8-3f6e-11ee-bd49-0277fb2b250b,4,3,5,4,5,4,4,5,4,5,3,4,3,5,4,4,4,4,4,4,4
b363e963-3ac2-11ee-bd49-0277fb2b250b,4,4,4,4,4,3,3,5,,4,4,4,4,4,4,4,4,4,4,4,4
38aff011-3f71-11ee-bd49-0277fb2b250b,3,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
38b6a177-3f71-11ee-bd49-0277fb2b250b,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
38c804fa-3f71-11ee-bd49-0277fb2b250b,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,4,5,5
03fdf121-3f74-11ee-bd49-0277fb2b250b,,5,,,,,,,,,,,,,,,,,,,
0410d761-3f74-11ee-bd49-0277fb2b250b,4,4,4,4,4,4,4,5,3,4,4,4,4,4,4,4,4,4,4,4,4
040450d7-3f74-11ee-bd49-0277fb2b250b,3,3,3,3,5,3,2,5,2,4,4,4,4,4,4,4,4,4,4,4,4
6a0b7517-3f75-11ee-bd49-0277fb2b250b,3,4,2,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4
6a20b862-3f75-11ee-bd49-0277fb2b250b,5,5,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5
bde88205-3d0e-11ee-bd49-0277fb2b250b,,,,,,,,,,,,,,,,,,,,,
9a7806e5-3f79-11ee-bd49-0277fb2b250b,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9a879187-3f79-11ee-bd49-0277fb2b250b,,,,,,,,,,,,,,,,2,2,,,,
00270dbc-3f7b-11ee-bd49-0277fb2b250b,4,4,4,4,4,3,3,5,4,4,4,5,5,5,5,5,5,5,5,5,5
0040c3f0-3f7b-11ee-bd49-0277fb2b250b,4,3,3,4,5,4,4,4,4,4,4,4,4,4,4,4,4,5,4,3,4
65bd3014-3f7c-11ee-bd49-0277fb2b250b,3,4,5,4,5,2,2,5,5,5,3,5,5,3,4,4,5,5,4,4,4
65c9f688-3f7c-11ee-bd49-0277fb2b250b,3,4,3,4,4,4,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4
65d8c735-3f7c-11ee-bd49-0277fb2b250b,4,3,4,3,4,3,3,5,3,4,3,4,4,4,4,4,4,4,4,4,4
65d826c1-3f7c-11ee-bd49-0277fb2b250b,4,4,4,2,4,4,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4
31027cbf-3f7f-11ee-bd49-0277fb2b250b,4,4,4,3,4,4,3,5,5,5,2,4,5,5,3,3,3,4,4,3,3
3106c1f9-3f7f-11ee-bd49-0277fb2b250b,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
31138029-3f7f-11ee-bd49-0277fb2b250b,3,3,4,4,4,3,3,5,3,4,3,4,4,4,4,4,4,4,4,4,4
969f5eb2-3f80-11ee-bd49-0277fb2b250b,3,5,5,5,3,1,1,5,5,5,3,3,5,5,4,4,4,4,3,3,3
96af3ef8-3f80-11ee-bd49-0277fb2b250b,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
fc652571-3f81-11ee-bd49-0277fb2b250b,3,2,3,5,4,4,2,5,4,4,3,4,3,4,4,4,3,3,3,4,4
fb07a0fa-395c-11ee-bd49-0277fb2b250b,5,5,5,4,4,3,3,5,5,5,4,5,4,5,5,5,4,5,4,4,5
c793d6ba-3f84-11ee-bd49-0277fb2b250b,4,5,5,5,4,5,4,5,5,5,3,4,5,5,4,5,5,5,5,5,5
c787b762-3f84-11ee-bd49-0277fb2b250b,5,5,5,5,4,5,5,5,4,5,4,5,4,5,4,4,5,5,5,5,5
c795eb07-3f84-11ee-bd49-0277fb2b250b,2,3,3,4,4,5,2,5,4,4,3,,4,4,4,4,4,4,5,4,
2db7ff99-3f86-11ee-bd49-0277fb2b250b,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
c7971c70-3f84-11ee-bd49-0277fb2b250b,2,4,3,3,5,4,2,5,4,5,3,4,4,4,4,4,4,4,4,4,5
96ab2e28-3f80-11ee-bd49-0277fb2b250b,2,4,4,3,3,3,3,5,5,5,3,3,3,5,3,3,3,4,4,4,4
41b751a6-3f04-11ee-bd49-0277fb2b250b,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
f72dd2da-3963-11ee-bd49-0277fb2b250b,4,4,2,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4
92cb9f23-3f87-11ee-bd49-0277fb2b250b,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
92d2adb2-3f87-11ee-bd49-0277fb2b250b,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
92e0399d-3f87-11ee-bd49-0277fb2b250b,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
f86397b9-3f88-11ee-bd49-0277fb2b250b,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
f8628302-3f88-11ee-bd49-0277fb2b250b,3,4,4,4,4,2,2,5,4,4,3,4,4,4,4,4,4,4,4,4,4
92ce8f04-3f87-11ee-bd49-0277fb2b250b,2,4,4,4,2,2,2,5,3,5,1,3,4,4,5,5,5,5,5,5,3
f867208b-3f88-11ee-bd49-0277fb2b250b,4,4,4,5,4,2,2,5,5,5,3,5,5,5,5,5,4,4,5,4,4
c77f3776-3f84-11ee-bd49-0277fb2b250b,4,4,4,5,4,1,1,5,2,4,2,4,5,4,2,3,3,1,4,5,5
f87cc637-3f88-11ee-bd49-0277fb2b250b,4,4,4,4,3,4,4,5,5,5,3,4,5,4,4,5,4,3,4,5,5
5e204384-3f8a-11ee-bd49-0277fb2b250b,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5e22750c-3f8a-11ee-bd49-0277fb2b250b,3,5,5,4,4,2,2,5,5,5,3,4,4,5,4,4,5,4,5,5,5
8db056f3-3ed7-11ee-bd49-0277fb2b250b,5,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5
5e1a3b9a-3f8a-11ee-bd49-0277fb2b250b,2,4,4,5,3,3,3,5,5,5,2,3,5,4,3,3,4,5,4,3,4
92bd0e2c-3f87-11ee-bd49-0277fb2b250b,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
c3a317f9-3f8b-11ee-bd49-0277fb2b250b,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3
c3c0bc36-3f8b-11ee-bd49-0277fb2b250b,4,4,4,3,5,5,2,5,5,5,3,5,5,5,5,5,5,5,5,5,5
c3cad98d-3f8b-11ee-bd49-0277fb2b250b,4,5,5,4,4,2,2,5,4,4,4,4,5,4,4,4,4,4,4,5,4
c3e545a5-3f8b-11ee-bd49-0277fb2b250b,3,4,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3
8eebff97-3f8e-11ee-bd49-0277fb2b250b,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4
8ee56c8a-3f8e-11ee-bd49-0277fb2b250b,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8ee8b114-3f8e-11ee-bd49-0277fb2b250b,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8ef7161a-3f8e-11ee-bd49-0277fb2b250b,3,5,4,4,5,4,2,5,3,4,4,4,3,4,4,4,4,4,4,4,4
68544163-3ebe-11ee-bd49-0277fb2b250b,4,4,4,4,4,5,5,5,5,4,4,4,4,4,4,4,4,5,4,4,4
f4a0fedb-3f8f-11ee-bd49-0277fb2b250b,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
f4a46d04-3f8f-11ee-bd49-0277fb2b250b,3,4,4,5,3,1,1,5,2,5,3,3,4,4,4,4,4,4,3,3,3
f4b06254-3f8f-11ee-bd49-0277fb2b250b,4,3,4,2,5,3,3,4,3,4,3,4,4,4,4,5,5,5,5,4,4
5a314456-3f91-11ee-bd49-0277fb2b250b,3,4,2,4,5,5,4,5,3,4,4,4,4,3,4,4,4,4,4,4,4
5a65755e-3f91-11ee-bd49-0277fb2b250b,4,4,3,5,5,5,5,3,4,4,3,5,5,5,5,5,5,5,5,5,5
25787f4c-3a26-11ee-bd49-0277fb2b250b,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5
bfe57944-3f92-11ee-bd49-0277fb2b250b,5,4,5,4,5,4,5,4,5,4,5,5,4,5,5,3,5,5,5,5,5
bfd3b69a-3f92-11ee-bd49-0277fb2b250b,4,5,4,4,5,5,4,5,5,5,4,5,5,4,5,4,4,4,5,4,3
7ccf2ee5-3d2d-11ee-bd49-0277fb2b250b,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
bfe503b1-3f92-11ee-bd49-0277fb2b250b,2,3,2,3,4,3,3,4,3,3,3,4,4,4,4,4,4,3,4,3,3
bff0099a-3f92-11ee-bd49-0277fb2b250b,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
5a229074-3f91-11ee-bd49-0277fb2b250b,2,3,3,4,5,3,2,5,4,5,3,4,4,3,4,4,4,4,4,3,3
bfcb7ad2-3f92-11ee-bd49-0277fb2b250b,5,4,5,4,4,4,2,5,5,5,4,4,5,5,5,4,4,5,4,4,4
25a0805a-3f94-11ee-bd49-0277fb2b250b,4,2,2,4,5,4,4,5,4,5,4,5,4,4,4,4,5,4,5,4,4
25af9e19-3f94-11ee-bd49-0277fb2b250b,3,4,4,5,4,5,4,5,4,5,4,4,5,5,4,5,5,5,5,5,5
8b38d9b4-3f95-11ee-bd49-0277fb2b250b,4,4,4,3,4,2,1,5,3,5,4,4,4,3,3,4,5,3,3,3,3
f0b485b3-3f96-11ee-bd49-0277fb2b250b,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
f0af6409-3f96-11ee-bd49-0277fb2b250b,4,4,4,5,5,5,4,5,5,3,4,4,5,5,5,5,5,5,5,5,5
564f7269-3f98-11ee-bd49-0277fb2b250b,4,3,5,3,4,2,1,5,4,5,2,4,4,4,3,3,3,4,4,4,4
5653712b-3f98-11ee-bd49-0277fb2b250b,3,4,3,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5663b589-3f98-11ee-bd49-0277fb2b250b,3,4,3,4,5,4,4,5,4,5,4,4,4,5,4,4,4,4,4,4,4
92be3e11-3f87-11ee-bd49-0277fb2b250b,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4
3fc68d21-3603-11ee-bd49-0277fb2b250b,3,3,3,3,4,4,4,5,4,4,3,3,3,3,3,3,3,3,3,3,3
6159f25c-30ae-11ee-bd49-0277fb2b250b,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,4,4,4,4,5,5
21a5e519-3f9b-11ee-bd49-0277fb2b250b,4,4,3,3,5,4,3,5,3,4,4,4,4,4,4,5,5,5,5,4,4
f0a7930e-3f96-11ee-bd49-0277fb2b250b,2,4,5,3,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5
21a75e96-3f9b-11ee-bd49-0277fb2b250b,3,4,3,2,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5
874802b3-3f9c-11ee-bd49-0277fb2b250b,2,4,3,3,5,3,2,5,4,5,4,5,,4,5,5,5,5,5,5,5
875d0cd6-3f9c-11ee-bd49-0277fb2b250b,4,5,3,4,4,4,4,,4,4,4,,,,,,,,,,
21aa3f2a-3f9b-11ee-bd49-0277fb2b250b,4,4,4,4,4,3,3,5,4,5,4,4,4,4,4,5,5,4,4,4,4
ecc9471d-3f9d-11ee-bd49-0277fb2b250b,2,5,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
ecd11ac4-3f9d-11ee-bd49-0277fb2b250b,4,5,3,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4
eccd5e7f-3f9d-11ee-bd49-0277fb2b250b,4,3,4,3,4,3,2,4,3,4,2,4,4,4,4,4,4,4,4,4,4
ecd285e7-3f9d-11ee-bd49-0277fb2b250b,3,4,5,4,2,1,2,5,5,5,2,3,5,4,4,2,3,2,3,3,3
8744bc50-3f9c-11ee-bd49-0277fb2b250b,3,4,4,4,4,2,2,5,4,4,3,3,4,4,4,3,4,4,3,4,3
527d8edc-3f9f-11ee-bd49-0277fb2b250b,2,3,4,2,3,4,2,3,2,3,4,1,2,3,2,3,2,3,4,2,3
52727660-3f9f-11ee-bd49-0277fb2b250b,2,2,2,4,4,2,2,5,3,4,2,3,3,2,4,4,4,3,4,3,3
ece154b5-3f9d-11ee-bd49-0277fb2b250b,3,3,5,4,5,4,3,5,3,5,3,3,5,5,5,5,5,2,3,4,4
52793883-3f9f-11ee-bd49-0277fb2b250b,2,3,3,4,4,3,2,5,4,4,2,4,4,4,4,4,4,4,4,4,4
528f8ec0-3f9f-11ee-bd49-0277fb2b250b,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
529a9ac2-3f9f-11ee-bd49-0277fb2b250b,4,4,4,3,4,3,3,5,4,5,4,4,4,4,4,3,4,4,3,4,4
52a7bded-3f9f-11ee-bd49-0277fb2b250b,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
cb726c9e-3a0f-11ee-bd49-0277fb2b250b,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4
52b3af18-3f9f-11ee-bd49-0277fb2b250b,4,3,4,4,5,4,4,5,4,4,3,5,3,3,4,4,4,5,4,3,3
e16349e5-3c70-11ee-bd49-0277fb2b250b,3,4,4,4,4,4,3,5,4,4,4,5,5,5,5,5,4,5,4,4,4
1dc2174a-3fa2-11ee-bd49-0277fb2b250b,4,5,4,4,4,2,2,5,5,5,3,3,5,5,3,4,3,3,4,3,3
1db7fae7-3fa2-11ee-bd49-0277fb2b250b,4,4,4,4,4,4,2,5,4,4,4,4,4,4,4,4,4,5,5,4,5
8374113c-3fa3-11ee-bd49-0277fb2b250b,4,4,5,5,,3,2,5,5,5,3,5,5,5,5,5,5,5,5,5,5
e8fef798-3fa4-11ee-bd49-0277fb2b250b,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
e9125f85-3fa4-11ee-bd49-0277fb2b250b,2,3,4,4,5,5,5,5,5,5,2,3,4,5,5,5,5,5,5,5,5
e8f96e3e-3fa4-11ee-bd49-0277fb2b250b,4,4,4,3,5,2,2,5,4,5,2,4,4,4,4,4,4,4,4,4,4
ed1fd236-3d71-11ee-bd49-0277fb2b250b,4,5,4,4,4,3,2,5,5,5,4,4,4,4,4,4,3,4,4,3,3
6d8f0527-3f6e-11ee-bd49-0277fb2b250b,3,4,4,4,4,3,2,5,2,4,3,4,3,3,3,4,3,3,3,4,4
837b868b-3fa3-11ee-bd49-0277fb2b250b,3,3,4,5,,3,4,5,4,4,5,5,4,4,4,5,5,5,4,3,3
b430d7b8-3fa7-11ee-bd49-0277fb2b250b,4,5,5,4,4,4,4,5,4,4,4,4,4,5,4,4,4,4,4,4,4
b44a095b-3fa7-11ee-bd49-0277fb2b250b,5,5,5,4,5,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4eabde33-3fa6-11ee-bd49-0277fb2b250b,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5
19e5db93-3fa9-11ee-bd49-0277fb2b250b,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
19f25a84-3fa9-11ee-bd49-0277fb2b250b,4,4,4,4,4,2,2,5,3,4,3,4,4,4,4,4,4,4,4,4,4
7f7917fe-3faa-11ee-bd49-0277fb2b250b,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
19d5b13b-3fa9-11ee-bd49-0277fb2b250b,3,2,3,3,4,2,2,5,4,4,3,3,3,3,4,3,3,5,,4,4
e517803e-3fab-11ee-bd49-0277fb2b250b,4,5,5,4,5,4,4,5,5,5,3,5,5,5,5,5,5,5,5,5,5
e52fac28-3fab-11ee-bd49-0277fb2b250b,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5
e524f5d2-3fab-11ee-bd49-0277fb2b250b,4,4,4,4,4,2,2,5,4,5,3,4,4,5,4,4,5,4,4,3,3
e5322cc4-3fab-11ee-bd49-0277fb2b250b,3,3,3,3,3,3,2,4,4,4,3,3,3,3,4,4,4,3,4,3,3
4abde105-3fad-11ee-bd49-0277fb2b250b,5,5,5,3,5,2,2,5,5,5,5,5,5,5,5,5,5,5,4,5,5
b0573150-3fae-11ee-bd49-0277fb2b250b,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3
b07f7584-3fae-11ee-bd49-0277fb2b250b,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,3
21a2e54c-3f9b-11ee-bd49-0277fb2b250b,1,3,1,3,5,3,1,5,3,5,5,3,4,3,3,3,3,3,3,3,3
161f8117-3fb0-11ee-bd49-0277fb2b250b,3,4,4,4,4,4,4,5,4,5,2,3,4,4,3,3,4,5,4,4,4
7ba87617-3fb1-11ee-bd49-0277fb2b250b,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
7b9ece14-3fb1-11ee-bd49-0277fb2b250b,4,4,4,4,4,4,2,5,4,4,3,4,4,4,4,4,4,5,3,3,3
3de775fe-3f0b-11ee-bd49-0277fb2b250b,2,3,3,4,4,1,1,5,3,4,2,3,3,2,3,3,4,3,3,3,3
7b962c32-3fb1-11ee-bd49-0277fb2b250b,2,3,4,4,2,4,2,5,3,5,2,2,4,4,2,2,2,2,3,4,4
e134f14f-3fb2-11ee-bd49-0277fb2b250b,4,4,4,5,5,2,2,5,5,5,4,4,4,4,4,4,4,3,4,4,4
7bafaaaa-3fb1-11ee-bd49-0277fb2b250b,5,5,5,4,5,1,1,5,3,5,5,5,4,5,4,4,4,3,4,5,5
e13c4239-3fb2-11ee-bd49-0277fb2b250b,4,5,4,4,4,3,3,5,4,4,4,5,4,5,3,4,4,3,4,4,4
e1405fbb-3fb2-11ee-bd49-0277fb2b250b,2,4,4,4,4,2,2,5,4,5,2,4,4,3,4,4,4,4,4,3,
7bcec23a-3fb1-11ee-bd49-0277fb2b250b,2,4,4,4,4,5,3,5,5,5,3,5,5,4,4,3,3,4,4,4,5
e1568a82-3fb2-11ee-bd49-0277fb2b250b,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
e162f5ba-3fb2-11ee-bd49-0277fb2b250b,5,3,4,5,5,2,2,5,3,5,3,5,4,4,4,4,4,5,4,5,5
79c9c0b7-37bf-11ee-bd49-0277fb2b250b,3,4,4,4,4,4,3,5,4,4,4,,,,,,,,,,
564c70d6-3d6c-11ee-bd49-0277fb2b250b,3,4,4,4,3,2,2,5,4,5,3,3,4,4,4,4,4,5,4,3,3
ac840a42-3fb5-11ee-bd49-0277fb2b250b,5,4,5,3,4,4,3,5,3,5,3,5,4,4,4,4,4,4,4,4,4
ac7a893a-3fb5-11ee-bd49-0277fb2b250b,2,4,2,4,4,4,4,4,4,5,2,3,3,2,4,1,1,5,3,4,4
46f740fd-3fb4-11ee-bd49-0277fb2b250b,3,4,3,4,4,3,3,4,4,5,4,5,5,5,5,5,5,5,4,5,5
0c55a568-3d3a-11ee-bd49-0277fb2b250b,3,5,5,5,4,2,2,5,5,5,4,4,5,5,4,4,4,4,4,4,4
1240eef7-3fb7-11ee-bd49-0277fb2b250b,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
77c6891c-3fb8-11ee-bd49-0277fb2b250b,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
77bb6e82-3fb8-11ee-bd49-0277fb2b250b,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1224b364-3fb7-11ee-bd49-0277fb2b250b,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
77e1ea6e-3fb8-11ee-bd49-0277fb2b250b,2,4,4,4,4,3,2,5,3,5,2,3,3,4,3,3,3,3,3,5,5
d5b5038a-3d9b-11ee-bd49-0277fb2b250b,4,4,4,3,5,4,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4
dd5b4e9c-3fb9-11ee-bd49-0277fb2b250b,2,3,3,3,4,3,3,4,3,4,3,4,4,4,4,4,4,4,4,3,3
42f89c53-3fbb-11ee-bd49-0277fb2b250b,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
42fd15a7-3fbb-11ee-bd49-0277fb2b250b,2,4,3,4,5,5,4,5,5,5,3,4,4,5,3,4,4,5,4,4,4
1f6dcfdd-3d17-11ee-bd49-0277fb2b250b,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
431ec801-3fbb-11ee-bd49-0277fb2b250b,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
a89fa91f-3fbc-11ee-bd49-0277fb2b250b,3,3,2,4,4,3,3,5,4,4,3,4,4,4,3,4,4,3,4,3,3
4344ed9e-3fbb-11ee-bd49-0277fb2b250b,3,4,3,5,5,4,3,5,4,5,4,4,4,4,3,3,3,3,4,4,4
a8b9c1df-3fbc-11ee-bd49-0277fb2b250b,3,4,3,3,4,3,2,4,3,4,3,3,3,3,4,3,3,3,3,4,4
a8c3cc78-3fbc-11ee-bd49-0277fb2b250b,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
a8ce5d2f-3fbc-11ee-bd49-0277fb2b250b,3,3,3,3,3,3,3,4,3,2,3,3,3,3,2,4,3,3,4,3,3
a8ac9a69-3fbc-11ee-bd49-0277fb2b250b,3,3,4,4,4,2,2,4,4,4,3,4,4,4,4,4,4,4,4,4,4
a8cf16d1-3fbc-11ee-bd49-0277fb2b250b,4,3,4,4,5,3,2,5,4,4,4,4,4,4,4,4,4,5,4,4,4
0e4f6a2d-3fbe-11ee-bd49-0277fb2b250b,4,4,4,4,4,4,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4
a8ac03cc-3fbc-11ee-bd49-0277fb2b250b,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4
4307c367-3fbb-11ee-bd49-0277fb2b250b,4,4,3,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4
0e41a98b-3fbe-11ee-bd49-0277fb2b250b,3,4,4,3,5,4,3,5,2,5,4,4,4,4,4,4,4,4,4,4,4
0e86b8b1-3fbe-11ee-bd49-0277fb2b250b,4,3,4,4,4,4,1,5,4,4,3,5,5,5,5,5,5,5,5,5,5
0e87e63e-3fbe-11ee-bd49-0277fb2b250b,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73db3827-3fbf-11ee-bd49-0277fb2b250b,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,4,4,5,4,4
61f7703f-3f83-11ee-bd49-0277fb2b250b,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
73ef3da4-3fbf-11ee-bd49-0277fb2b250b,4,3,3,4,5,4,2,5,2,4,3,4,4,4,3,3,3,3,3,3,3
741b0150-3fbf-11ee-bd49-0277fb2b250b,4,4,4,4,5,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4
73f6450c-3fbf-11ee-bd49-0277fb2b250b,4,3,5,5,4,4,3,5,3,5,2,4,5,5,4,4,4,4,5,4,4
d99b66d4-3fc0-11ee-bd49-0277fb2b250b,4,4,4,3,4,3,2,4,4,4,3,4,4,4,4,4,4,3,4,4,4
0e799988-3fbe-11ee-bd49-0277fb2b250b,3,2,4,4,4,4,4,5,3,4,2,3,4,4,4,4,4,4,4,3,3
3f3e8fa8-3fc2-11ee-bd49-0277fb2b250b,4,4,5,4,5,4,3,5,5,5,4,4,5,5,5,5,4,5,5,5,5
